market,period,window,horizon,tail_prob,spec_name,dependent,spec,n_obs,r2,adj_r2,aic,bic,param,coef,std_err_hac,t_hac,pvalue_hac
shares,baseline_2018,504,63,0.05,dr_only,future_tail_event,dr_es_concentration,74,0.0375835998256767,0.0242167053788111,6.588758537382461,11.1968887237908,dr_es_concentration,-0.5287155083910419,0.3072801695524867,-1.7206300984572047,0.0853179681423257
shares,baseline_2018,504,63,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,74,0.269121867473879,0.1663421300873933,2.2239235393109595,25.26457447135266,dq_es,3.062046807015496,1.2815085420856156,2.389408034715172,0.0168755482506293
shares,baseline_2018,504,63,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,74,0.269121867473879,0.1663421300873933,2.2239235393109595,25.26457447135266,dr_es_concentration,-3.0595109792832687,1.4294016817951367,-2.140413725721193,0.032321346253493
shares,baseline_2018,756,21,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,64,0.136311814864494,0.1079941694502151,85.39204556806155,91.86869481814055,dq_es,1.2939642994429943,0.2826682993482758,4.577677448891076,4.701669113418884e-06
shares,baseline_2018,756,21,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,64,0.136311814864494,0.1079941694502151,85.39204556806155,91.86869481814055,dr_es_concentration,-3.162260495732884,1.1514114324384908,-2.746420963561011,0.0060249400977623
shares,baseline_2018,756,21,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,64,0.1432585525833739,0.1004214802125426,86.87520533026232,95.510737663701,dq_es,1.8024665606014376,0.8288765081113676,2.1745899937596724,0.0296608548383001
shares,baseline_2018,756,21,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,64,0.1432585525833739,0.1004214802125426,86.87520533026232,95.510737663701,dr_es_concentration,-0.6537962660363208,3.4150300190806515,-0.1914467112685372,0.8481756264918348
shares,baseline_2018,756,21,0.025,dq_only,future_tail_event,dq_es,64,0.0223052821487637,0.0065360125060018,91.32712813052316,95.64489429724247,dq_es,0.4065274832190672,0.3341376490513986,1.216646745355335,0.2237386491715668
shares,baseline_2018,756,21,0.025,dr_only,future_tail_event,dr_es_concentration,64,0.0193646878859455,0.0035479893034608,91.51933084547656,95.8370970121959,dr_es_concentration,-0.9375545797831936,0.9195322676885704,-1.0195994341122208,0.3079184734969479
shares,baseline_2018,756,21,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,64,0.2050410785313883,0.0894106899541357,92.08507823234665,111.51502598258368,dq_es,0.2531293137471153,1.7922885285671857,0.1412324576721334,0.8876863055411228
shares,baseline_2018,756,21,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,64,0.2050410785313883,0.0894106899541357,92.08507823234665,111.51502598258368,dr_es_concentration,-3.3386870066386325,7.496421817776634,-0.4453707499118365,0.6560518467309215
shares,baseline_2018,756,21,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,64,0.0904737676432544,0.0606532354348364,90.54157815111766,97.01822740119668,dq_es,0.8859696287690852,0.5257176366754988,1.685257573574526,0.0919388874217757
shares,baseline_2018,756,21,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,64,0.0904737676432544,0.0606532354348364,90.54157815111766,97.01822740119668,dr_es_concentration,-1.8638395245408943,0.7957218649189041,-2.3423253861835853,0.0191639990575136
shares,baseline_2018,756,21,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,64,0.1053358394324974,0.0606026314041222,91.48715051015768,100.12268284359637,dq_es,1.6799875424045705,0.8354538266561196,2.010868211746271,0.0443393788125965
shares,baseline_2018,756,21,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,64,0.1053358394324974,0.0606026314041222,91.48715051015768,100.12268284359637,dr_es_concentration,1.648586222694339,3.0297548025616825,0.5441318951950983,0.5863507134158806
shares,baseline_2018,756,21,0.05,dq_only,future_tail_event,dq_es,64,0.0089197275022311,-0.0070654381832166,94.03736646506536,98.3551326317847,dq_es,0.3645257604566327,0.5506461308061356,0.6619964076075027,0.5079735239847646
shares,baseline_2018,756,21,0.05,dr_only,future_tail_event,dr_es_concentration,64,0.0474189754674549,0.0320547653943494,91.50166316574638,95.81942933246572,dr_es_concentration,-1.2847132563230808,0.7190405449750985,-1.7867048879247447,0.0739851986658293
shares,baseline_2018,756,21,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,64,0.1655173216350722,0.0441380229638099,97.03041948414536,116.4603672343824,dq_es,-1.145991253329008,6.421277425697236,-0.1784677996846669,0.8583556073410451
