market,period,window,horizon,tail_prob,x,y,n,pearson,spearman,spearman_p
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,current_rv_ann,12,-0.4404041273134546,-0.7832167832167832,0.0025862148333625915
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,current_hill_alpha,12,-0.5156989956219796,-0.5958046209539272,0.040922456978994964
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,n_assets,12,,,
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,future_es,12,0.37310526418637124,0.2797202797202798,0.37856866966230307
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,future_var,12,0.36890470853157525,0.35664335664335667,0.25513775175895714
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,future_rv_ann,12,0.23742123475088098,0.15384615384615385,0.6330906812462618
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,future_mdd,12,0.2985170904855809,0.3356643356643357,0.2861229029149875
bonds,covid_2020_2021,252,21,0.05,dr_es_concentration,future_tail_event,12,0.4809792718968817,0.4651705239840723,0.1275486589372921
bonds,covid_2020_2021,252,21,0.05,current_es,current_rv_ann,12,0.9901814623610173,0.8511494585056103,0.00044576225254147324
bonds,covid_2020_2021,252,21,0.05,current_es,current_hill_alpha,12,0.7914995429221187,0.6330935251798561,0.027119987075829403
bonds,covid_2020_2021,252,21,0.05,current_es,n_assets,12,,,
bonds,covid_2020_2021,252,21,0.05,current_es,future_es,12,-0.17631365670469976,-0.2979023104769636,0.34698838752090777
bonds,covid_2020_2021,252,21,0.05,current_es,future_var,12,0.22560152261817934,0.07802203369634761,0.8095425816425268
bonds,covid_2020_2021,252,21,0.05,current_es,future_rv_ann,12,-0.12045914819732735,-0.42557472925280515,0.16780286247333176
bonds,covid_2020_2021,252,21,0.05,current_es,future_mdd,12,0.13081573153658194,-0.25534483755168313,0.42313358554063685
bonds,covid_2020_2021,252,21,0.05,current_es,future_tail_event,12,-0.3530157126662928,-0.6208107287616166,0.031222585725550648
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,current_hill_alpha,12,0.7784868850971243,0.7376628640381956,0.0061744711803720384
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,n_assets,12,,,
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,future_es,12,-0.23636980306306093,-0.3846153846153847,0.21702022575997748
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,future_var,12,0.15365018415870768,-0.1958041958041958,0.5419358857313173
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,future_rv_ann,12,-0.17243887697336713,-0.3916083916083916,0.2080634636953532
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,future_mdd,12,0.059078158185291496,-0.32867132867132864,0.2969041156887642
bonds,covid_2020_2021,252,21,0.05,current_rv_ann,future_tail_event,12,-0.4016071635200716,-0.612066478926411,0.03440273389391842
bonds,covid_2020_2021,252,21,0.05,current_hill_alpha,n_assets,12,,,
bonds,covid_2020_2021,252,21,0.05,current_hill_alpha,future_es,12,-0.1298090701841509,0.028371648616853675,0.9302540281513663
bonds,covid_2020_2021,252,21,0.05,current_hill_alpha,future_var,12,0.11538853556537662,0.1134865944674147,0.7254572649395996
bonds,covid_2020_2021,252,21,0.05,current_hill_alpha,future_rv_ann,12,-0.015518139499970274,0.05674329723370735,0.860956048900067
bonds,covid_2020_2021,252,21,0.05,current_hill_alpha,future_mdd,12,0.07785098233016743,0.014185824308426838,0.9650989383492281
bonds,covid_2020_2021,252,21,0.05,current_hill_alpha,future_tail_event,12,-0.37962492268694653,-0.22349186235418195,0.4850216201618236
bonds,covid_2020_2021,252,21,0.05,n_assets,future_es,12,,,
bonds,covid_2020_2021,252,21,0.05,n_assets,future_var,12,,,
bonds,covid_2020_2021,252,21,0.05,n_assets,future_rv_ann,12,,,
bonds,covid_2020_2021,252,21,0.05,n_assets,future_mdd,12,,,
bonds,covid_2020_2021,252,21,0.05,n_assets,future_tail_event,12,,,
bonds,covid_2020_2021,252,21,0.05,future_es,future_var,12,0.6410777958712032,0.7972027972027973,0.0019003677255282707
bonds,covid_2020_2021,252,21,0.05,future_es,future_rv_ann,12,0.9754159865591151,0.9440559440559443,3.927261080965945e-06
bonds,covid_2020_2021,252,21,0.05,future_es,future_mdd,12,0.8828156724324615,0.9090909090909092,4.191044653034233e-05
bonds,covid_2020_2021,252,21,0.05,future_es,future_tail_event,12,0.9031789141181418,0.8568930704969754,0.00036987470986405877
bonds,covid_2020_2021,252,21,0.05,future_var,future_rv_ann,12,0.554418270421447,0.6293706293706295,0.02831967129576002
bonds,covid_2020_2021,252,21,0.05,future_var,future_mdd,12,0.8468921740022347,0.7552447552447553,0.004508435484294225
bonds,covid_2020_2021,252,21,0.05,future_var,future_tail_event,12,0.5211458627121967,0.612066478926411,0.03440273389391842
bonds,covid_2020_2021,252,21,0.05,future_rv_ann,future_mdd,12,0.8602692322319836,0.8951048951048951,8.36658642909172e-05
bonds,covid_2020_2021,252,21,0.05,future_rv_ann,future_tail_event,12,0.8266841038577841,0.8568930704969754,0.00036987470986405877
bonds,covid_2020_2021,252,21,0.05,future_mdd,future_tail_event,12,0.7335725685434544,0.8568930704969754,0.00036987470986405877
bonds,covid_2020_2021,252,63,0.025,dq_es,dr_es_concentration,10,3.766305944869818e-16,,
bonds,covid_2020_2021,252,63,0.025,dq_es,current_es,10,1.1701244457488246e-15,,
bonds,covid_2020_2021,252,63,0.025,dq_es,current_rv_ann,10,-4.605280451709585e-16,,
bonds,covid_2020_2021,252,63,0.025,dq_es,current_hill_alpha,10,-7.970738741263959e-16,,
bonds,covid_2020_2021,252,63,0.025,dq_es,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.025,dq_es,future_es,10,-6.907493954842707e-16,,
bonds,covid_2020_2021,252,63,0.025,dq_es,future_var,10,-4.1316408359166477e-16,,
bonds,covid_2020_2021,252,63,0.025,dq_es,future_rv_ann,10,-2.011506820306684e-15,,
bonds,covid_2020_2021,252,63,0.025,dq_es,future_mdd,10,1.0443617288813292e-16,,
bonds,covid_2020_2021,252,63,0.025,dq_es,future_tail_event,10,1.4536231567507431e-16,,
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,current_es,10,-0.03463478948003453,0.3365809164030446,0.3416223374830007
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,current_rv_ann,10,-0.21217437368847708,-0.6121212121212121,0.059972142477255234
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,current_hill_alpha,10,-0.6162889888663924,-0.6150966989381312,0.058394588175008345
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,future_es,10,-0.22714087558147653,-0.5186074506036452,0.12457754635149115
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,future_var,10,0.5350116034335306,0.6055300708194983,0.06356596744736949
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,future_rv_ann,10,-0.0019050424155052372,0.006060606060606061,0.9867429111949892
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,future_mdd,10,0.15150581997684684,0.06079055436800646,0.8675109976588954
bonds,covid_2020_2021,252,63,0.025,dr_es_concentration,future_tail_event,10,0.053837328131330846,0.11396057645963793,0.7539236059777021
bonds,covid_2020_2021,252,63,0.025,current_es,current_rv_ann,10,0.9819015530397025,0.4861724348043977,0.15422798697153514
bonds,covid_2020_2021,252,63,0.025,current_es,current_hill_alpha,10,0.7485082580383345,0.4217273919733189,0.22477929226219379
bonds,covid_2020_2021,252,63,0.025,current_es,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.025,current_es,future_es,10,-0.45533716122560774,-0.6349494314662162,0.04856646830629942
bonds,covid_2020_2021,252,63,0.025,current_es,future_var,10,0.3837277477574387,0.7171087882915773,0.01958338744775319
bonds,covid_2020_2021,252,63,0.025,current_es,future_rv_ann,10,0.24021934917801982,-0.08726171906745599,0.8105618752684849
bonds,covid_2020_2021,252,63,0.025,current_es,future_mdd,10,0.7670240846996158,0.862769657658613,0.0013104082576146465
bonds,covid_2020_2021,252,63,0.025,current_es,future_tail_event,10,-0.9991071281704231,-0.8204126541423669,0.0036415265707473174
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,current_hill_alpha,10,0.8327918218654533,0.9257515973917329,0.00012147766516429082
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,future_es,10,-0.3776060992035628,0.06791288043619165,0.8521238597754572
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,future_var,10,0.29113581093720853,0.0917469804271967,0.8009843299145075
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,future_rv_ann,10,0.2587800022468651,0.12727272727272726,0.7260570147627894
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,future_mdd,10,0.7159575216078147,0.6747751534848716,0.0323118085420257
bonds,covid_2020_2021,252,63,0.025,current_rv_ann,future_tail_event,10,-0.9847676094842231,-0.7977240352174655,0.005691829882963575
bonds,covid_2020_2021,252,63,0.025,current_hill_alpha,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.025,current_hill_alpha,future_es,10,-0.38330774145870766,0.21519418355108638,0.5504628639983793
bonds,covid_2020_2021,252,63,0.025,current_hill_alpha,future_var,10,0.0702566164990151,0.0,1.0
bonds,covid_2020_2021,252,63,0.025,current_hill_alpha,future_rv_ann,10,0.07899830940723404,0.29201560454638553,0.4129566080316054
bonds,covid_2020_2021,252,63,0.025,current_hill_alpha,future_mdd,10,0.630355741790382,0.6418971899655195,0.045406462346489485
bonds,covid_2020_2021,252,63,0.025,current_hill_alpha,future_tail_event,10,-0.7507049865191492,-0.817795701209781,0.003845521074796428
bonds,covid_2020_2021,252,63,0.025,n_assets,future_es,10,,,
bonds,covid_2020_2021,252,63,0.025,n_assets,future_var,10,,,
bonds,covid_2020_2021,252,63,0.025,n_assets,future_rv_ann,10,,,
bonds,covid_2020_2021,252,63,0.025,n_assets,future_mdd,10,,,
bonds,covid_2020_2021,252,63,0.025,n_assets,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.025,future_es,future_var,10,-0.4038761495293722,-0.7290038003196576,0.016755287745134788
bonds,covid_2020_2021,252,63,0.025,future_es,future_rv_ann,10,0.5720773744797005,0.6667810079189724,0.03522233335415511
bonds,covid_2020_2021,252,63,0.025,future_es,future_mdd,10,-0.759067243208797,-0.5139934754803066,0.12855960413883172
bonds,covid_2020_2021,252,63,0.025,future_es,future_tail_event,10,0.42574091909672135,0.116090865053143,0.7494461365041115
bonds,covid_2020_2021,252,63,0.025,future_var,future_rv_ann,10,-0.038055535342223785,-0.05504818825631803,0.8799463279714843
bonds,covid_2020_2021,252,63,0.025,future_var,future_mdd,10,0.703651496204229,0.7362101738323102,0.015187600580198381
bonds,covid_2020_2021,252,63,0.025,future_var,future_tail_event,10,-0.3519505243967218,-0.3450327796711771,0.32885697706637834
bonds,covid_2020_2021,252,63,0.025,future_rv_ann,future_mdd,10,-0.07543190476827434,0.024316221747202584,0.9468397049085097
bonds,covid_2020_2021,252,63,0.025,future_rv_ann,future_tail_event,10,-0.2657532927052083,-0.26590801173915524,0.4577392042902285
bonds,covid_2020_2021,252,63,0.025,future_mdd,future_tail_event,10,-0.742253529703971,-0.8001524245036219,0.005440459356914429
bonds,covid_2020_2021,252,63,0.05,dq_es,dr_es_concentration,10,-3.7929656355018444e-16,,
bonds,covid_2020_2021,252,63,0.05,dq_es,current_es,10,4.72487527901709e-16,,
bonds,covid_2020_2021,252,63,0.05,dq_es,current_rv_ann,10,-4.605280451709585e-16,,
bonds,covid_2020_2021,252,63,0.05,dq_es,current_hill_alpha,10,-7.970738741263959e-16,,
bonds,covid_2020_2021,252,63,0.05,dq_es,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.05,dq_es,future_es,10,1.5048821191460544e-15,,
bonds,covid_2020_2021,252,63,0.05,dq_es,future_var,10,-2.9812359245455125e-16,,
bonds,covid_2020_2021,252,63,0.05,dq_es,future_rv_ann,10,-2.011506820306684e-15,,
bonds,covid_2020_2021,252,63,0.05,dq_es,future_mdd,10,1.0443617288813292e-16,,
bonds,covid_2020_2021,252,63,0.05,dq_es,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,current_es,10,-0.26414497022967764,-0.3168679964226736,0.3723546392472135
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,current_rv_ann,10,-0.3458130749173546,-0.709090909090909,0.021665923367532435
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,current_hill_alpha,10,-0.5948970207684835,-0.7145062664432837,0.020243458511722514
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,future_es,10,0.5235616372869261,0.6097674333191042,0.061239770697062615
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,future_var,10,0.49449616783272893,0.44985010232324774,0.1920756967225873
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,future_rv_ann,10,-0.1846835141687457,-0.18787878787878787,0.603217610029209
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,future_mdd,10,0.20538558322922582,-0.01823716631040194,0.960119464496727
bonds,covid_2020_2021,252,63,0.05,dr_es_concentration,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,current_es,current_rv_ann,10,0.9908930751885384,0.8263420298865802,0.003208201430471882
bonds,covid_2020_2021,252,63,0.05,current_es,current_hill_alpha,10,0.8350762733528418,0.7961783439490446,0.005856072268620624
bonds,covid_2020_2021,252,63,0.05,current_es,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.05,current_es,future_es,10,0.11260266137269699,0.0187532967677279,0.9589915874396198
bonds,covid_2020_2021,252,63,0.05,current_es,future_var,10,0.4769643840967483,0.4175447740552407,0.22989644309434587
bonds,covid_2020_2021,252,63,0.05,current_es,future_rv_ann,10,0.20146389003172893,0.06834407765979235,0.8511936891944489
bonds,covid_2020_2021,252,63,0.05,current_es,future_mdd,10,0.7791023439592478,0.8911776520880512,0.0005370054772969599
bonds,covid_2020_2021,252,63,0.05,current_es,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,current_hill_alpha,10,0.8327918218654533,0.9257515973917329,0.00012147766516429082
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,future_es,10,0.10579991067174496,-0.26829767066040583,0.4535527319550734
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,future_var,10,0.4195828198996971,0.06079055436800646,0.8675109976588954
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,future_rv_ann,10,0.2587800022468651,0.12727272727272726,0.7260570147627894
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,future_mdd,10,0.7159575216078147,0.6747751534848716,0.0323118085420257
bonds,covid_2020_2021,252,63,0.05,current_rv_ann,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,current_hill_alpha,n_assets,10,,,
bonds,covid_2020_2021,252,63,0.05,current_hill_alpha,future_es,10,-0.16957735893981027,-0.28129945151591856,0.43108091429632656
bonds,covid_2020_2021,252,63,0.05,current_hill_alpha,future_var,10,0.25699165155691717,0.06855212708369623,0.8507449479010232
bonds,covid_2020_2021,252,63,0.05,current_hill_alpha,future_rv_ann,10,0.07899830940723404,0.29201560454638553,0.4129566080316054
bonds,covid_2020_2021,252,63,0.05,current_hill_alpha,future_mdd,10,0.630355741790382,0.6418971899655195,0.045406462346489485
bonds,covid_2020_2021,252,63,0.05,current_hill_alpha,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,n_assets,future_es,10,,,
bonds,covid_2020_2021,252,63,0.05,n_assets,future_var,10,,,
bonds,covid_2020_2021,252,63,0.05,n_assets,future_rv_ann,10,,,
bonds,covid_2020_2021,252,63,0.05,n_assets,future_mdd,10,,,
bonds,covid_2020_2021,252,63,0.05,n_assets,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,future_es,future_var,10,0.7336513600551958,0.8134594612376583,0.004201375132117587
bonds,covid_2020_2021,252,63,0.05,future_es,future_rv_ann,10,0.4691453241633867,0.36586045999146244,0.29847680928666376
bonds,covid_2020_2021,252,63,0.05,future_es,future_mdd,10,0.406056295285529,0.22630075237438613,0.5295492570167245
bonds,covid_2020_2021,252,63,0.05,future_es,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,future_var,future_rv_ann,10,0.17928853650493953,0.16413449679361744,0.6504731396988412
bonds,covid_2020_2021,252,63,0.05,future_var,future_mdd,10,0.8401177725511672,0.6524390243902439,0.04087935687251631
bonds,covid_2020_2021,252,63,0.05,future_var,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,future_rv_ann,future_mdd,10,-0.07543190476827434,0.024316221747202584,0.9468397049085097
bonds,covid_2020_2021,252,63,0.05,future_rv_ann,future_tail_event,10,,,
bonds,covid_2020_2021,252,63,0.05,future_mdd,future_tail_event,10,,,
bonds,full_2015,252,21,0.025,dq_es,dr_es_concentration,113,0.7492658652038273,0.7576587076066795,2.664457532354552e-22
bonds,full_2015,252,21,0.025,dq_es,current_es,113,0.2547318472761519,0.20453831222375668,0.02977078824357092
bonds,full_2015,252,21,0.025,dq_es,current_rv_ann,113,0.11961409862224473,0.028788674490979316,0.7621276910444302
bonds,full_2015,252,21,0.025,dq_es,current_hill_alpha,113,-0.4759187406627262,-0.6031989724257847,1.5450752772324387e-12
bonds,full_2015,252,21,0.025,dq_es,n_assets,113,,,
bonds,full_2015,252,21,0.025,dq_es,future_es,113,-0.07308480539770346,-0.2056000882675608,0.028914211325329342
bonds,full_2015,252,21,0.025,dq_es,future_var,113,-0.11841699702864653,-0.1860536618025504,0.048489803953398525
bonds,full_2015,252,21,0.025,dq_es,future_rv_ann,113,-0.1548157460547023,-0.22737397852584534,0.015437180519589647
bonds,full_2015,252,21,0.025,dq_es,future_mdd,113,0.004956912617786718,-0.09408012773375367,0.3216043647814197
bonds,full_2015,252,21,0.025,dq_es,future_tail_event,113,-0.03633781586794513,-0.004872466573500815,0.9591506627934296
bonds,full_2015,252,21,0.025,dr_es_concentration,current_es,113,0.4149425626823987,0.4253070421041309,2.656145270005626e-06
bonds,full_2015,252,21,0.025,dr_es_concentration,current_rv_ann,113,0.20032098418002486,0.2088175544317892,0.026445249406849426
bonds,full_2015,252,21,0.025,dr_es_concentration,current_hill_alpha,113,-0.5937696045809662,-0.6053979030294905,1.2204901554076877e-12
bonds,full_2015,252,21,0.025,dr_es_concentration,n_assets,113,,,
bonds,full_2015,252,21,0.025,dr_es_concentration,future_es,113,-0.08250952171887167,-0.17362302386886264,0.06589882553460012
bonds,full_2015,252,21,0.025,dr_es_concentration,future_var,113,-0.09396343013730114,-0.1655511127471989,0.07970869589191842
bonds,full_2015,252,21,0.025,dr_es_concentration,future_rv_ann,113,-0.1442644501385504,-0.24167493195485235,0.009913798038537876
bonds,full_2015,252,21,0.025,dr_es_concentration,future_mdd,113,-0.003270190130534636,-0.1347896874164689,0.15461808726934534
bonds,full_2015,252,21,0.025,dr_es_concentration,future_tail_event,113,-0.12355580306499313,-0.11881568963060643,0.21004917624011774
bonds,full_2015,252,21,0.025,current_es,current_rv_ann,113,0.956409365877197,0.9364705255560997,2.5147820265124883e-52
bonds,full_2015,252,21,0.025,current_es,current_hill_alpha,113,-0.059920153748698045,-0.027904722573481498,0.7692238623916517
bonds,full_2015,252,21,0.025,current_es,n_assets,113,,,
bonds,full_2015,252,21,0.025,current_es,future_es,113,0.052179731138687256,0.15308143239174532,0.10550303501577955
bonds,full_2015,252,21,0.025,current_es,future_var,113,0.07983704582783749,0.1467422088994074,0.12091230017641885
bonds,full_2015,252,21,0.025,current_es,future_rv_ann,113,0.08170260482768726,0.11054956873744402,0.24374842661040497
bonds,full_2015,252,21,0.025,current_es,future_mdd,113,0.0821685340564506,0.07030548259022007,0.45932169105376985
bonds,full_2015,252,21,0.025,current_es,future_tail_event,113,-0.08398945924184001,-0.12735287679269724,0.17888120463618282
bonds,full_2015,252,21,0.025,current_rv_ann,current_hill_alpha,113,0.1603645892221034,0.1942872613918521,0.03920478675604612
bonds,full_2015,252,21,0.025,current_rv_ann,n_assets,113,,,
bonds,full_2015,252,21,0.025,current_rv_ann,future_es,113,0.04689120552916995,0.20403054095415532,0.030187975541753138
bonds,full_2015,252,21,0.025,current_rv_ann,future_var,113,0.07860559218220017,0.19414132676824808,0.03935535428492664
bonds,full_2015,252,21,0.025,current_rv_ann,future_rv_ann,113,0.08107410502543094,0.15258832923015503,0.10664362347767735
bonds,full_2015,252,21,0.025,current_rv_ann,future_mdd,113,0.059386703246293616,0.11025350988089694,0.24502116394360188
bonds,full_2015,252,21,0.025,current_rv_ann,future_tail_event,113,-0.0886515768723327,-0.10620046965990011,0.2629082330032202
bonds,full_2015,252,21,0.025,current_hill_alpha,n_assets,113,,,
bonds,full_2015,252,21,0.025,current_hill_alpha,future_es,113,0.06352106067939532,0.1130070408463911,0.23336064165683854
bonds,full_2015,252,21,0.025,current_hill_alpha,future_var,113,0.06345085579005566,0.09194455815054553,0.3327595735645854
bonds,full_2015,252,21,0.025,current_hill_alpha,future_rv_ann,113,0.05047446119101665,0.048912874506939985,0.6069178757077702
bonds,full_2015,252,21,0.025,current_hill_alpha,future_mdd,113,-0.04026726955424235,0.004188372842558552,0.9648819517856209
bonds,full_2015,252,21,0.025,current_hill_alpha,future_tail_event,113,-0.09162106096532414,-0.10915075352801198,0.24980228028086998
bonds,full_2015,252,21,0.025,n_assets,future_es,113,,,
bonds,full_2015,252,21,0.025,n_assets,future_var,113,,,
bonds,full_2015,252,21,0.025,n_assets,future_rv_ann,113,,,
bonds,full_2015,252,21,0.025,n_assets,future_mdd,113,,,
bonds,full_2015,252,21,0.025,n_assets,future_tail_event,113,,,
bonds,full_2015,252,21,0.025,future_es,future_var,113,0.9745421137768369,0.9867256637168144,1.8107762757160765e-89
bonds,full_2015,252,21,0.025,future_es,future_rv_ann,113,0.9256847537483623,0.898529509614745,1.6899560187253995e-41
bonds,full_2015,252,21,0.025,future_es,future_mdd,113,0.9046284785660766,0.9185824073457982,1.4613435946769426e-46
bonds,full_2015,252,21,0.025,future_es,future_tail_event,113,0.653397124628868,0.7187600847147937,3.1362355162337103e-19
bonds,full_2015,252,21,0.025,future_var,future_rv_ann,113,0.9571833918325743,0.9068717146849425,1.827257219749398e-43
bonds,full_2015,252,21,0.025,future_var,future_mdd,113,0.9195773420892639,0.9317319848293301,1.1954672398545082e-50
bonds,full_2015,252,21,0.025,future_var,future_tail_event,113,0.6636123187655877,0.7105456837466246,1.2013859907822718e-18
bonds,full_2015,252,21,0.025,future_rv_ann,future_mdd,113,0.8819214550189372,0.8284899194889881,1.0173902964951118e-29
bonds,full_2015,252,21,0.025,future_rv_ann,future_tail_event,113,0.6479081229733722,0.6712339076846725,4.0987734550742255e-16
bonds,full_2015,252,21,0.025,future_mdd,future_tail_event,113,0.6711769077666133,0.7240407710514738,1.2894270920914007e-19
bonds,full_2015,252,21,0.05,dq_es,dr_es_concentration,113,0.7100466685676107,0.695926122622666,1.1726293464928604e-17
bonds,full_2015,252,21,0.05,dq_es,current_es,113,0.07685011962231904,0.1065881961494891,0.2611596221611705
bonds,full_2015,252,21,0.05,dq_es,current_rv_ann,113,0.11758921109018289,0.128764611179626,0.17407267885844355
bonds,full_2015,252,21,0.05,dq_es,current_hill_alpha,113,-0.6944265819519384,-0.6810407242266372,1.041569480502535e-16
bonds,full_2015,252,21,0.05,dq_es,n_assets,113,,,
bonds,full_2015,252,21,0.05,dq_es,future_es,113,-0.12622029142178978,-0.16722638968126297,0.07666643023777645
bonds,full_2015,252,21,0.05,dq_es,future_var,113,-0.12198296133457247,-0.1005213220571545,0.28943525074036747
bonds,full_2015,252,21,0.05,dq_es,future_rv_ann,113,-0.14879799232392033,-0.20808787040991597,0.02698883527523288
bonds,full_2015,252,21,0.05,dq_es,future_mdd,113,-0.005936125819514288,-0.0931350635559751,0.3265108826922902
bonds,full_2015,252,21,0.05,dq_es,future_tail_event,113,-0.05627281140627511,-0.06159212878626713,0.5169401529095521
bonds,full_2015,252,21,0.05,dr_es_concentration,current_es,113,0.5635542534186433,0.571434514076908,3.847089380127931e-11
bonds,full_2015,252,21,0.05,dr_es_concentration,current_rv_ann,113,0.49575797976221525,0.5082174462705437,9.119843737264986e-09
bonds,full_2015,252,21,0.05,dr_es_concentration,current_hill_alpha,113,-0.3719119693410525,-0.335177968113628,0.0002845949826724183
bonds,full_2015,252,21,0.05,dr_es_concentration,n_assets,113,,,
bonds,full_2015,252,21,0.05,dr_es_concentration,future_es,113,-0.017609866260481603,-0.04547874110053896,0.6324238870680234
bonds,full_2015,252,21,0.05,dr_es_concentration,future_var,113,0.0035559062710531,0.028561447867456253,0.7639499598793587
bonds,full_2015,252,21,0.05,dr_es_concentration,future_rv_ann,113,-0.07022783833952734,-0.14897864129349925,0.1152891028982115
bonds,full_2015,252,21,0.05,dr_es_concentration,future_mdd,113,0.046275388206904765,-0.054544547208729796,0.5661050960992348
bonds,full_2015,252,21,0.05,dr_es_concentration,future_tail_event,113,-0.143425629418191,-0.14379494486395755,0.12864324695452617
bonds,full_2015,252,21,0.05,current_es,current_rv_ann,113,0.9653159063446998,0.9551565333003862,1.6894169977288084e-60
bonds,full_2015,252,21,0.05,current_es,current_hill_alpha,113,0.15902102892225162,0.18867689147735317,0.04535186016933261
bonds,full_2015,252,21,0.05,current_es,n_assets,113,,,
bonds,full_2015,252,21,0.05,current_es,future_es,113,0.11366194050118464,0.23171794313179772,0.01352956361700851
bonds,full_2015,252,21,0.05,current_es,future_var,113,0.17615000835947128,0.28338826629694697,0.002353458628355579
bonds,full_2015,252,21,0.05,current_es,future_rv_ann,113,0.11307550664452973,0.18467648906539375,0.050207904282592176
bonds,full_2015,252,21,0.05,current_es,future_mdd,113,0.08148531895303818,0.1371401244664195,0.14748739809919945
bonds,full_2015,252,21,0.05,current_es,future_tail_event,113,-0.0704477362682733,-0.056707935576604314,0.5507801290777887
bonds,full_2015,252,21,0.05,current_rv_ann,current_hill_alpha,113,0.1603645892221034,0.1942872613918521,0.03920478675604612
bonds,full_2015,252,21,0.05,current_rv_ann,n_assets,113,,,
bonds,full_2015,252,21,0.05,current_rv_ann,future_es,113,0.07860559218220017,0.19414132676824808,0.03935535428492664
bonds,full_2015,252,21,0.05,current_rv_ann,future_var,113,0.1436717323348312,0.2582257635238539,0.005754450532671337
bonds,full_2015,252,21,0.05,current_rv_ann,future_rv_ann,113,0.08107410502543094,0.15258832923015503,0.10664362347767735
bonds,full_2015,252,21,0.05,current_rv_ann,future_mdd,113,0.059386703246293616,0.11025350988089694,0.24502116394360188
bonds,full_2015,252,21,0.05,current_rv_ann,future_tail_event,113,-0.07529734878954092,-0.05480486577833854,0.5642504200207912
bonds,full_2015,252,21,0.05,current_hill_alpha,n_assets,113,,,
bonds,full_2015,252,21,0.05,current_hill_alpha,future_es,113,0.06345085579005566,0.09194455815054553,0.3327595735645854
bonds,full_2015,252,21,0.05,current_hill_alpha,future_var,113,0.04526054282683789,0.06906032043479861,0.4673317915542037
bonds,full_2015,252,21,0.05,current_hill_alpha,future_rv_ann,113,0.05047446119101665,0.048912874506939985,0.6069178757077702
bonds,full_2015,252,21,0.05,current_hill_alpha,future_mdd,113,-0.04026726955424235,0.004188372842558552,0.9648819517856209
bonds,full_2015,252,21,0.05,current_hill_alpha,future_tail_event,113,-0.13812396568859678,-0.14978652943597767,0.11330841680976947
bonds,full_2015,252,21,0.05,n_assets,future_es,113,,,
bonds,full_2015,252,21,0.05,n_assets,future_var,113,,,
