market,secid,n_obs,expected_market_days,coverage,zero_share,first_date,last_date,mean_return,std_return,max_abs_return,core_liquid,broad
shares,NKSH,2873,2873,1.0,0.15663069961712495,2015-01-05,2026-05-15,0.0004445483886190198,0.03014283080933577,0.362099020353365,True,True
shares,NLMK,2873,2873,1.0,0.011834319526627219,2015-01-05,2026-05-15,0.000389406152883152,0.019773504493262428,0.268333887335655,True,True
shares,NMTP,2873,2873,1.0,0.04316045945005221,2015-01-05,2026-05-15,0.0010480969093279607,0.022670677739252312,0.397518046415633,True,True
shares,NNSB,2873,2873,1.0,0.32370344587539157,2015-01-05,2026-05-15,0.00044768914116355836,0.04262583444210988,0.442129092479756,False,False
shares,NNSBP,2873,2873,1.0,0.2272885485555169,2015-01-05,2026-05-15,0.0002721985624900705,0.03603004719800653,0.442014026638278,False,True
shares,NSVZ,2873,2873,1.0,0.19352593108249216,2015-01-05,2026-05-15,8.286986819088317e-05,0.047910539209026964,0.465363249689233,True,True
shares,NVTK,2873,2873,1.0,0.012182387747998607,2015-01-05,2026-05-15,0.0004560031963000837,0.020469676273940262,0.277857986331317,True,True
shares,OGKB,2873,2873,1.0,0.016707274625826662,2015-01-05,2026-05-15,0.00043396176829505904,0.024899731704259426,0.529053780200636,True,True
shares,OKEY,1375,2873,0.47859380438565957,0.03272727272727273,2020-12-15,2026-05-15,-0.0002729913507427628,0.028436480634786137,0.412382734880286,False,False
shares,OMZZP,2873,2873,1.0,0.1733379742429516,2015-01-05,2026-05-15,0.0009823050885863715,0.044387180422622435,0.377109882353039,True,True
shares,OZON,1389,2873,0.483466759484859,0.04319654427645788,2020-11-25,2026-05-15,0.00027477435570223344,0.03272360813053247,0.494395965150335,False,False
shares,OZPH,399,2873,0.13887922032718414,0.020050125313283207,2024-10-18,2026-05-15,0.0009909138296999261,0.02472256296644919,0.179340928655817,False,False
shares,PAZA,2663,2873,0.9269056735120084,0.3379647014645137,2015-01-05,2026-05-15,0.0016145949789185053,0.04995572494463772,0.706905996731373,False,False
shares,PHOR,2873,2873,1.0,0.016011138183083886,2015-01-05,2026-05-15,0.0008665178857177071,0.01710577166671763,0.25859711863899,True,True
shares,PIKK,2873,2873,1.0,0.03202227636616777,2015-01-05,2026-05-15,0.0004327658342817744,0.021597653573249123,0.317095957658074,True,True
shares,PLZL,2873,2873,1.0,0.02262443438914027,2015-01-05,2026-05-15,0.00040900772397236667,0.048393692713019555,2.30846723015492,True,True
shares,PMSB,2873,2873,1.0,0.10929342151061608,2015-01-05,2026-05-15,0.0011703050055607578,0.023398542705500115,0.292904016432933,True,True
shares,PMSBP,2873,2873,1.0,0.09815523842673164,2015-01-05,2026-05-15,0.001183497750486961,0.02253962320224861,0.207014169384326,True,True
shares,POSI,1117,2873,0.3887922032718413,0.021486123545210387,2021-12-20,2026-05-15,8.414329429757181e-05,0.028011637506480416,0.33534128303393,False,False
shares,PRFN,1922,2873,0.6689871214758093,0.11550468262226847,2015-01-05,2026-05-15,0.0014044668669180448,0.06678755310724206,1.1563711228203,False,False
shares,PRMB,2873,2873,1.0,0.5008701705534284,2015-01-05,2026-05-15,0.0005120120952461341,0.038790863736432334,0.572716411981121,False,False
shares,PRMD,468,2873,0.16289592760180996,0.004273504273504274,2024-07-15,2026-05-15,-5.019759208355498e-05,0.01902532746906914,0.100987844892051,False,False
shares,RAGR,315,2873,0.10964148973198747,0.0031746031746031746,2025-02-18,2026-05-15,-0.0022142909842533345,0.025829672931999552,0.217324455366386,False,False
shares,RASP,2873,2873,1.0,0.013574660633484163,2015-01-05,2026-05-15,0.0006781317832769383,0.027434394792141336,0.591867283489177,True,True
shares,RBCM,2778,2873,0.966933518969718,0.038876889848812095,2015-01-05,2026-05-15,0.00032953859175342235,0.03110960587363038,0.527387132354992,True,True
shares,RDRB,2873,2873,1.0,0.5645666550643926,2015-01-05,2026-05-15,2.3382560298172666e-05,0.02599668483927218,0.523248143764548,False,False
shares,RENI,1157,2873,0.40271493212669685,0.028522039757994815,2021-10-22,2026-05-15,-0.00011746470887061653,0.025129980542604343,0.231593720498077,False,False
shares,RGSS,2873,2873,1.0,0.13992342499129828,2015-01-05,2026-05-15,-0.001097048178354903,0.053123033457754286,2.38558201256501,True,True
shares,RKKE,2873,2873,1.0,0.10964148973198747,2015-01-05,2026-05-15,0.00043815912456595383,0.03333412508270279,0.349467705533783,True,True
shares,RNFT,2396,2873,0.8339714584058475,0.037979966611018365,2016-11-28,2026-05-15,-0.0006995531247632616,0.026992566749578936,0.494758939726344,False,False
shares,ROLO,2873,2873,1.0,0.0964148973198747,2015-01-05,2026-05-15,-0.00036897344087951733,0.10386516654005802,4.60454184792155,True,True
shares,ROSN,2873,2873,1.0,0.013226592412112773,2015-01-05,2026-05-15,0.0004847356560450303,0.02095769918845877,0.482715911930682,True,True
shares,ROST,2873,2873,1.0,0.09397841977027498,2015-01-05,2026-05-15,-4.6478034328059626e-05,0.03114553267337643,0.335472736288129,True,True
shares,RTGZ,2873,2873,1.0,0.2857640097459102,2015-01-05,2026-05-15,0.0005302299365081256,0.02573533800600755,0.298153372319076,False,False
shares,RTKM,2873,2873,1.0,0.01809954751131222,2015-01-05,2026-05-15,5.868391338795508e-05,0.016121326373607775,0.132324877296182,True,True
shares,RTKMP,2873,2873,1.0,0.04142011834319527,2015-01-05,2026-05-15,0.0002802582927328795,0.013740532703627305,0.199879869007333,True,True
shares,RTSB,2873,2873,1.0,0.3358858336233902,2015-01-05,2026-05-15,0.0007630242298364194,0.044190729657645096,0.361893859814524,False,False
shares,RTSBP,2873,2873,1.0,0.2168465019143752,2015-01-05,2026-05-15,0.0007914586111232958,0.038195625252102475,0.407793397867756,False,True
shares,RUAL,2815,2873,0.9798120431604594,0.009591474245115453,2015-03-31,2026-05-15,5.08577558782103e-06,0.024377209966970504,0.351083905234631,True,True
shares,RUSI,2873,2873,1.0,0.3727810650887574,2015-01-05,2026-05-15,0.00022348710834873843,0.04738369170918247,0.470003629245736,False,False
shares,RZSB,2873,2873,1.0,0.16011138183083884,2015-01-05,2026-05-15,0.0014284910051896786,0.03278611321749457,0.334088445265937,True,True
shares,SAGO,2873,2873,1.0,0.19039331709014967,2015-01-05,2026-05-15,0.0008752130145618325,0.034711163048858046,0.339444007010371,True,True
