market,secid,n_obs,expected_market_days,coverage,zero_share,first_date,last_date,mean_return,std_return,max_abs_return,core_liquid,broad
shares,MRKC,2873,2873,1.0,0.035851026801253044,2015-01-05,2026-05-15,0.000688950358341456,0.021357187222299432,0.38203051556042,True,True
shares,MRKK,2873,2873,1.0,0.06056387051862165,2015-01-05,2026-05-15,0.0001668145471674009,0.026765123114934848,0.242071561199729,True,True
shares,MRKP,2873,2873,1.0,0.03689523146536721,2015-01-05,2026-05-15,0.0009182329269723706,0.020868237656971652,0.361284274826444,True,True
shares,MRKS,2873,2873,1.0,0.06439262095370693,2015-01-05,2026-05-15,0.0006308227162153967,0.034582607569317816,0.380055392582796,True,True
shares,MRKU,2873,2873,1.0,0.05917159763313609,2015-01-05,2026-05-15,0.000993362944024077,0.023560790554875432,0.36998052618263,True,True
shares,MRKV,2873,2873,1.0,0.03515489035851027,2015-01-05,2026-05-15,0.0008581475604557962,0.023671718888837595,0.377134601481938,True,True
shares,MRKY,2873,2873,1.0,0.05186216498433693,2015-01-05,2026-05-15,0.0003708247347486226,0.02723260714810849,0.341033934939136,True,True
shares,MRKZ,2873,2873,1.0,0.04629307344239471,2015-01-05,2026-05-15,0.0007336433301514683,0.02770217887846951,0.355328142388354,True,True
shares,MSNG,2873,2873,1.0,0.016707274625826662,2015-01-05,2026-05-15,0.0006222147607136172,0.02061419687709633,0.294887456173051,True,True
shares,MTLR,2873,2873,1.0,0.010790114862513052,2015-01-05,2026-05-15,0.00028706198471735786,0.033786753627856624,0.63252255874351,True,True
shares,MTSS,2873,2873,1.0,0.016359206404455272,2015-01-05,2026-05-15,0.0004434479224480018,0.017288826884471316,0.28796823642569,True,True
shares,MVID,2873,2873,1.0,0.02540898016011138,2015-01-05,2026-05-15,-8.144945819889456e-05,0.02421254822980501,0.358508125020393,True,True
shares,NAUK,2873,2873,1.0,0.15941524538809607,2015-01-05,2026-05-15,0.0005123920375834442,0.03613933659460848,0.369812899489179,True,True
